N,P,K,temperature,humidity,ph,rainfall,label
28,27,34,90.41837526,50.69693751,6.526654345,95.04871605,mango
0,17,30,95.8546098,47.97230503,6.279133738,97.79072474,mango
1,29,29,81.19330599,49.30347234,6.052026047000001,93.53197359,mango
2,36,31,87.6240543,49.95955487,5.73171945,91.77522598,mango
12,27,26,84.36888095,45.5661059,5.32307197,96.23520043,mango
7,28,35,86.03755104,46.78393776,4.66910839,96.63721027,mango
0,36,26,93.43529938,51.25786185,5.101206389,96.38808001,mango
26,35,31,92.20315809,53.05980465,5.339556562,98.05089394,mango
27,21,30,95.70478352,52.48823147,5.061081874,91.22881052,mango
22,38,31,88.76041434,53.06009323,5.8211060360000015,98.57025046,mango
22,18,31,87.3761927,47.93791463,5.956027059,90.38503469,mango
28,23,28,86.03278407,50.09831810000001,5.676032581,96.08745082,mango
7,31,27,88.3915464,47.59319575,6.524114355,94.67344737,mango
29,34,26,92.98408606,54.39416048,6.2739536760000005,89.29147581,mango
8,37,33,82.5404484,54.9640534,6.128167757000001,97.45373619,mango
39,16,27,95.96921032,52.94641947,4.934964765,91.54560427,mango
40,24,25,83.67071445,50.44030129,5.445008416,95.8946444,mango
19,38,26,88.67213112,48.77926304,4.525722333,93.17221967,mango
21,21,30,81.85674691,51.41593238,5.403908327999999,100.7720705,mango
22,18,33,86.74224427,52.48100602,6.621623545,93.92375879,mango
31,20,30,89.91953647,54.01352682,6.207495815,91.88766069,mango
18,26,31,90.70027052,47.74916499,5.418475257000001,91.10190759,mango
24,130,195,85.99419018,81.54156612,6.112305667,67.12534492,grapes
13,144,204,87.31047272,82.42614055,6.092241627000001,68.38135469,grapes
22,123,205,90.40240105,83.88504863,5.896343436,68.73932528,grapes
36,125,196,99.43820285,80.65968681,6.15526103,66.83872293,grapes
24,131,196,71.6593312,83.74372787,5.732453638,65.34440794,grapes
2,123,198,103.3673339,82.21079946,6.253034534,70.39906054,grapes
35,140,197,62.19603165,82.75241875,6.106190557000001,66.76285469,grapes
11,122,195,53.85543285,83.56812483,5.647202395,69.63122027,grapes
6,123,203,54.96223316,81.62497448,6.130310493,66.77844567,grapes
17,134,204,102.2732958,80.18393287,6.499604931,73.88467027,grapes
25,130,197,103.4738995,82.68593454,5.554831977,74.91506217,grapes
27,145,205,49.0423288,82.29335466,5.800242694,66.02765219,grapes
9,122,201,85.25747043,80.91934392,5.570290539,68.06417307,grapes
16,139,203,64.09046628,80.96093443,6.27564088,65.84748763,grapes
32,141,204,47.88621454,82.89753705,5.536645599,67.235765,grapes
22,138,195,82.10276836,83.51444973,6.208196881,73.02882766,grapes
31,144,202,51.8378968,80.55557235,5.870600622,68.23963161,grapes
3,136,205,63.65532992,80.84806564,6.334771461,71.40654520000002,grapes
28,122,197,67.80855103,82.73366439,5.856575335,69.66256816,grapes
4,136,204,85.88673673,81.77713468,5.898944282,65.52279323,grapes
39,145,201,98.11627965,80.58931938,5.775600435,72.24230804,grapes
38,132,197,68.75770555,81.54185044,5.931101816,66.93065667,grapes
36,133,198,77.93491494,83.98351748,6.2286454,69.17281221,grapes
25,121,201,86.913226,82.71775569,5.594240602999999,70.08200379,grapes
15,125,199,65.16858848,80.55625868,5.569230319,69.75734306,grapes
24,140,205,53.7566396,83.59398734,5.93202852,68.66813363,grapes
13,132,203,74.48207655,82.48336987,6.423216506,73.23901752,grapes
5,126,197,55.04000697,81.20876367,6.417500829,67.10439401,grapes
30,120,200,100.5097907,82.24729637,6.234904253,65.70148216,grapes
23,142,197,102.3179993,82.03812973,6.000573725,69.30772897,grapes
26,135,203,92.81071215,81.16314317,5.6851027689999984,74.53557341,grapes
7,126,203,62.17163073,82.00335557,5.662140095,73.28712806,grapes
32,139,198,96.60753565,82.66850729,6.358186848,66.53946559,grapes
9,141,202,69.82241711,81.17931863,6.119495295,66.38448261,grapes
20,142,196,51.61776571,80.01639435,6.207600782999999,68.69420397,grapes
32,129,201,61.45253364,83.00471609,6.48754639,71.55665483,grapes
3,134,199,68.51066293,81.32235739,5.81717753,71.06611222,grapes
38,138,204,77.19995221,83.25447587,6.325480034,73.01026829,grapes
14,131,198,92.23540916,83.86742974,5.562790949,67.92204319,grapes
20,122,204,53.23576442,80.86325389,6.487369687,65.06962486,grapes
40,126,201,52.45341604,80.03100049,6.116982944,71.18289431,grapes
36,128,204,77.42376174,80.68700527,5.695792761,67.03840888,grapes
11,132,197,60.78291247,81.23966573,5.7343170070000005,74.40198861,grapes
0,137,195,72.38462306,80.18612085,6.329499832000001,65.3973168,grapes
19,123,200,94.56954894,81.03544763,6.167013532,65.70430027,grapes
31,136,197,87.99885052,83.34010951,5.653776057999999,71.43001582,grapes
4,134,200,83.44091845,80.95628959,5.840256272,73.34232097,grapes
39,139,201,106.1359683,81.01783402,5.5399808120000005,68.68895899,grapes
8,127,196,80.64979048,83.17093908,5.833302165,70.95666003,grapes
39,138,203,70.14810774,82.33098331,6.399433771,74.62834921,grapes
32,120,204,50.68408566,83.44518113,6.138958698,67.39173790000001,grapes
12,142,203,88.36087604,82.56407013,5.972850837999999,65.01095312,grapes
8,133,195,68.83983997,80.97598029,6.456079585,71.29813872,grapes
8,139,199,84.86505822,81.53996362,6.3364266670000005,66.13442813,grapes
21,134,202,51.30144426,80.02130636,6.425419926,65.29821120000001,grapes
40,140,195,58.96124514,80.49979873,6.2943956760000015,71.63437433,grapes
39,127,202,59.58439718,81.67215994,6.477768039,71.60102999,grapes
19,120,195,65.73077937,81.12109244,5.931538447,73.55807954,grapes
21,139,201,66.85565954,83.36094029,5.980598579,67.15094741,grapes
17,136,195,106.1732052,81.61051026,6.389783283,65.90227462,grapes
33,139,203,92.01586068,82.51034633,5.693287415,70.68098614,grapes
22,133,201,74.87592228,80.12211649,6.00299607,67.27398640000001,grapes
32,130,196,105.1882213,81.24995984,6.372959542,74.03030056,grapes
37,135,205,53.28982735,80.2827185,5.5109248489999985,74.10225057,grapes
15,140,195,55.91307796,83.54193816,5.69945282,65.80006004,grapes
39,132,196,96.49560366,83.32560104,5.778594403,73.67984885,grapes
40,121,199,79.12687489,81.03886263,6.315586313,66.05911698,grapes
40,132,202,76.23605032,80.70695797,5.9718130060000005,69.706113,grapes
29,142,203,85.41012355,83.71498986,5.891195653,66.48490371,grapes
32,121,199,102.867846,81.25353895,6.129812716,74.08101744,grapes
6,140,205,63.7980517,82.92903419,6.313085601,69.8671263,grapes
8,120,196,75.32022834,82.66396666,6.053662544,69.81855775,grapes
34,133,202,59.56544244,80.09711412,5.804799142,74.82144653,grapes
35,135,199,71.19440143,80.54942557,6.400719746,69.39630398,grapes
16,145,199,80.44924717,80.76838926,5.953966361,69.30927185,grapes
8,136,201,106.9808539,82.22118237,5.6092559920000005,74.19664838,grapes
25,129,195,64.37602042,81.17712085,5.777271492000001,72.37127689,grapes
16,130,201,84.41660784,82.79092939,5.682395429,68.8503047,grapes
39,129,203,93.90060466,83.18392806,5.863996687,71.03001556,grapes
38,135,203,106.4499134,82.79782954,6.444373116,69.92107482,grapes
33,120,205,95.21884877,82.26890793,5.550832177999999,69.71518491,grapes
35,125,204,67.36851896,80.15215777,6.107741787999999,73.69529586,grapes
1,132,200,61.30135042,82.94270065,5.620745638,66.57462809,grapes
39,140,203,70.01426487,80.63399198,6.349875906,69.27779761,grapes
28,145,202,66.57398726,82.90428409999998,6.484323189,66.83113717,grapes
6,128,200,78.73355147,82.57813624,5.838748311,70.31782647,grapes
6,139,199,78.21293043,81.6212135,6.29099842,74.10919422,grapes
29,122,196,107.5075832,81.15595212,5.638328481,73.06862952,grapes
37,144,197,52.14189682,80.8084305,6.415555956,66.34234944,grapes
38,120,197,63.57889328,82.94703302,6.323722572,73.77063744,grapes
38,141,198,55.50457534,80.28297993,5.757009965,70.75633584,grapes
14,121,203,49.5040237,83.74765639,6.1586894060000015,74.46411148,grapes
6,125,204,82.25608881,82.93262435,5.7335398070000005,69.92092839,grapes
32,138,197,49.16405398,80.73112694,5.908724337000001,69.44115171,grapes
11,124,204,56.17379525,80.06633966,6.361141107000001,71.40043037,grapes
23,138,200,49.73223673,80.22631717,5.96537863,68.42802444,grapes
40,143,201,76.95061038,82.72828653,6.476757723,66.70016285,grapes
6,142,202,81.02674947,82.94573346,6.224542938,70.42508897,grapes
37,124,195,65.67222339,83.4795292,6.209928251,66.5964488,grapes
35,134,204,49.90987235,82.55138983,5.841138354,66.00817551,grapes
119,25,51,79.65194394,80.92254421,6.283818329,53.65742581,watermelon
119,19,55,77.33804076,83.44621709,6.818261382999999,46.87420883,watermelon
105,30,50,77.53918469,81.77527562,6.37620108,57.04147057,watermelon
114,8,50,76.54336284,88.30866319,6.581587932000001,57.95826144,watermelon
93,22,52,79.85733208,81.32563243,6.932739726,41.87540028,watermelon
80,26,55,76.16196615,88.989272,6.140099215,49.11618732,watermelon
85,27,45,78.92847626,88.7285657,6.467095849,57.79652846,watermelon
85,22,53,78.73761628,89.77076659,6.849471704,59.46338556,watermelon
82,22,45,79.20208427,85.34866045,6.512196212,54.60159289,watermelon
118,13,54,75.94361368,89.81574032,6.039584629,44.07843475,watermelon
83,25,53,79.68551509,80.04678201,6.057697106,57.72799157,watermelon
86,15,47,75.27840445,84.18406764,6.423898762,53.78929956,watermelon
101,10,47,77.9759051,83.31883376,6.936997681,57.57343233,watermelon
119,9,50,80.1419122,83.9195902,6.251286661,40.794305,watermelon
104,17,46,78.28365704,80.22972777,6.190015912000001,43.08961827,watermelon
95,12,51,78.37671672,84.17269959999999,6.681606702000001,44.22066914,watermelon
102,14,52,80.23081762,89.64815231,6.51075991,57.74091817,watermelon
109,21,55,76.82082836,89.73524177,6.770278088,57.44942094,watermelon
81,18,50,80.25351132,88.22874955,6.429788072999999,58.79889057,watermelon
103,17,51,77.20140477,80.02621335,6.209888345,44.20656987,watermelon
105,14,50,79.18679066,87.68839820000002,6.419052193,59.65590798,watermelon
97,8,52,76.83858068,86.97190046,6.237861736,49.48575692,watermelon
120,19,49,78.4300798,84.26830701,6.762471628999998,56.45229202,watermelon
95,16,55,77.48476081,87.55055105,6.612847999,40.12650421,watermelon
83,29,52,78.37524847,87.5931128,6.704688865,46.05122728,watermelon
83,9,45,78.53870473,89.13163965,6.049609892,46.85176955,watermelon
91,21,50,75.80350733,81.44030363,6.762030215,48.32113628,watermelon
116,5,54,77.67682309,80.99313508,6.65398725,57.23028471,watermelon
112,28,54,76.74970363,85.05318563,6.738030547,55.29563514,watermelon
88,29,51,76.49393851,88.94568335,6.095689937,48.45978627,watermelon
118,15,45,75.58692271,84.20576992,6.538006356,48.01138482,watermelon
92,21,48,78.47046025,82.043255,6.377427122,54.82963379,watermelon
106,14,45,76.04633309,84.16390229,6.417011754,57.26773002,watermelon
99,5,47,75.43541869,84.84494575,6.649086972,51.19470197,watermelon
98,8,51,79.12282352,86.52258079,6.25933595,49.43050977,watermelon
108,22,46,79.11803698,86.72952049999998,6.121168559,53.33484977,watermelon
119,7,55,78.86961894,84.6378378,6.031424482,44.3993381,watermelon
117,27,48,79.75866785,82.39053979,6.8352681839999985,54.30660782,watermelon
109,10,53,80.27489637,87.8274604,6.5517503060000015,46.06193778,watermelon
80,16,46,77.90729961,81.40297428,6.940236218,48.47833278,watermelon
100,18,52,79.16422098,80.38266489,6.87606733,56.47941847,watermelon
91,7,53,77.24724597,89.28272716,6.457216535,43.52897517,watermelon
86,6,53,78.65654398,83.47202566,6.921847887999999,42.10681516,watermelon
107,5,52,79.99422962,89.98405233,6.8814257460000015,57.40847165,watermelon
103,16,49,75.3211663,81.64075303,6.915717008,51.75212401,watermelon
101,20,48,76.41934826,82.75411437,6.2062474939999985,57.05709413,watermelon
85,25,47,79.00592749,87.64081095,6.29542477,58.48160844,watermelon
84,7,51,80.26754821,87.65694462,6.399669044,55.74073582,watermelon
102,28,54,77.28121578,80.27525115,6.862157042000001,55.49541453,watermelon
98,25,52,77.50424696,83.15393658,6.224066378,49.29456609,watermelon
97,25,50,79.1961076,80.90127035,6.093814669,49.08553937,watermelon
90,16,45,76.8576787,80.61750795,6.291540277999999,50.55710813,watermelon
95,12,46,79.19001655,81.01009354,6.32281728,54.65423596,watermelon
82,23,49,80.26490455,87.21986949,6.873283991,51.70497792,watermelon
82,25,51,75.76402948,87.47409052,6.074209622000001,48.11248366,watermelon
110,28,46,75.72389007,88.04541346,6.49889585,51.26046418,watermelon
118,21,51,75.97398076,86.33904774,6.678805092,48.58241822,watermelon
120,20,45,78.1983687,88.6984228,6.114128685,54.22722466,watermelon
91,7,52,77.1404661,83.46230461,6.405054243,56.39962921,watermelon
81,6,55,76.80038943,85.87059083,6.110142735,51.70699144,watermelon
101,13,54,77.77221564,82.91481799,6.828982708,56.34144589,watermelon
101,17,55,75.86812791,87.1269128,6.4514997639999985,44.63907691,watermelon
111,6,53,79.6875161,88.59143088,6.3135129989999985,46.06382209,watermelon
107,10,49,78.49765242,89.00481725,6.755192025,45.24690619,watermelon
115,11,46,75.9486679,89.39655519,6.623167177000001,40.32161859,watermelon
84,25,52,75.8694243,81.2514818,6.12532356,44.20899581,watermelon
120,7,47,75.64608451,83.03687902,6.653867608,54.76576239999999,watermelon
91,12,46,76.36025244,85.49938185,6.343942518,48.31219031,watermelon
89,22,52,76.81426036,86.10782926,6.217300786,53.14626213,watermelon
113,19,46,77.75355243,81.12122989,6.286387658,49.52320689,watermelon
97,22,50,79.2685173,86.14585891,6.769893799999998,58.97878791,watermelon
117,30,50,76.82223081,87.20772913,6.744966312000001,46.59207341,watermelon
90,14,52,76.72533526,89.20454622,6.391858432,59.67927244,watermelon
104,23,47,80.56783123,86.70068316,6.770434148,42.91292205,watermelon
81,16,45,80.42784345,86.25426228,6.727468157000001,59.75980023,watermelon
88,5,47,78.55655893,86.67468041,6.662244646,41.16554802,watermelon
92,7,45,80.07093966,81.14149505,6.944640222,51.51033554,watermelon
81,18,50,79.59235055,80.91934337,6.507110986,47.81847573,watermelon
111,5,55,79.3101974,84.42478917,6.520663422,50.78669728,watermelon
108,23,51,80.31858948,83.85039964,6.106500787000001,40.228644,watermelon
113,30,50,78.87140994,83.9862443,6.277484042999999,43.87712348,watermelon
83,10,53,76.87390566,85.00802358,6.195142279,48.75859458,watermelon
101,11,51,77.91326532,84.24340241,6.792035575,44.2068997,watermelon
114,21,55,77.79891038,87.93923120000002,6.472756256,57.51549686,watermelon
99,6,45,79.02660045,86.5507939,6.000975617000001,40.71210074,watermelon
92,20,55,77.18854555,87.52676159999999,6.5877912620000005,59.26519444,watermelon
92,7,48,79.29537136,86.63249555,6.956508826,54.38748495,watermelon
91,24,55,79.28710894,83.09194521,6.259086582999999,46.76837499,watermelon
110,21,54,80.1264349,87.82430156,6.747537642,47.46447019,watermelon
112,25,51,77.08544499,85.5667282,6.932537231,56.72496677,watermelon
89,25,54,76.44864081,85.56967628,6.353107392999999,48.99390828,watermelon
100,10,53,76.17842542,84.60808277,6.211748957,42.00660251,watermelon
83,22,54,78.61572167,81.96664832,6.2772452539999986,54.49960057,watermelon
95,14,50,79.93996124,84.31756844,6.560443519,56.31866159,watermelon
119,30,49,77.64430548,80.45846265,6.903020221,47.72078245,watermelon
97,12,47,77.51812321,89.63667876,6.765094963999998,58.28697664,watermelon
110,7,45,79.9490946,84.69546874,6.189213927000001,48.32428609,watermelon
96,18,50,77.59588028,84.30533791,6.904241707000001,41.53218699,watermelon
83,23,55,80.41550313,83.89241484,6.463271076,43.97193745,watermelon
120,24,47,80.57486647,89.4138489,6.260838965,58.54876687,watermelon
115,17,55,81.6408846,94.11878202,6.776533055,28.08253201,muskmelon
114,27,48,82.07698662,93.03555162,6.528404377999999,26.32405487,muskmelon
101,25,52,84.37838731,94.22237826,6.750145572,22.52497327,muskmelon
118,18,52,82.48898469,90.83130708,6.562832807,20.76223014,muskmelon
95,26,45,85.85043048,94.55695552,6.117530021,28.16057247,muskmelon
81,25,49,85.76412372,93.25103208,6.076459669,26.26243014,muskmelon
117,24,53,84.50997546,92.21405224,6.293486295,21.30290472,muskmelon
114,30,51,84.64835374,90.06998135,6.069171847000001,25.93496537,muskmelon
113,6,52,81.97371023,90.35567642,6.740983646,25.21609113,muskmelon
108,26,52,83.88732267,94.26765349,6.201797639,26.23838511,muskmelon
81,30,48,83.34283536,92.09688432,6.041027474,29.86681385,muskmelon
115,9,52,84.32213117,90.97685539,6.019372459,29.1194739,muskmelon
83,7,45,84.35152269,90.73891887,6.704104127000001,25.33014238,muskmelon
84,21,55,83.2476319,94.79453182,6.494251024,21.08484101,muskmelon
109,26,45,82.90352613,90.38971208,6.224535448999998,21.58992507,muskmelon
95,27,55,83.24982606,91.21322065,6.160414414,20.88620369,muskmelon
119,5,55,85.43924089,94.30111601,6.168757984,26.83924845,muskmelon
110,14,51,80.64347263,91.66737633,6.085444691,21.26034986,muskmelon
82,18,48,84.37258935,94.16748386,6.1590508160000015,26.70581328,muskmelon
87,14,48,85.44629658,92.58862544,6.606033244,29.1102594,muskmelon
85,9,53,82.77114942,92.86798698,6.447662945,28.78654515,muskmelon
100,6,53,84.29446465,93.92217834,6.105909623,23.66620626,muskmelon
107,12,46,85.23032536,93.61870344,6.559763394,27.56918621,muskmelon
91,13,47,84.39742989,92.43510994,6.14410903,27.95602304,muskmelon
102,25,50,82.76865449,92.91440379,6.099662369,20.36001144,muskmelon
117,25,53,84.41345347,92.12543021,6.413927319,24.52020164,muskmelon
85,21,52,85.33041244,90.10051615,6.0751441160000015,23.69586761,muskmelon
104,25,55,85.66153882,90.36881284,6.123802502,22.68766503,muskmelon
102,24,54,81.90209028,90.93897939,6.698468621,22.81863447,muskmelon
116,25,50,84.66967036,92.92367701,6.088885814,28.70627683,muskmelon
100,17,48,85.51024014,94.29753295,6.367800632000001,26.52364146,muskmelon
110,25,54,84.03990154,90.78413842,6.425930938,23.44398467,muskmelon
104,25,51,84.13450567,93.88482153,6.469983276000002,23.56130173,muskmelon
107,11,54,83.46294264,91.33617236,6.094016337999999,29.44008034,muskmelon
98,26,52,81.21015889,90.69759008,6.1500908989999985,28.69113835,muskmelon
88,17,52,85.827486,90.75284363,6.646962425,25.37828397,muskmelon
87,25,46,81.36881046,90.02696201,6.379690748,21.7508774,muskmelon
120,8,46,85.20183541,90.70937262,6.732834334,28.36535596,muskmelon
95,13,46,85.71327393,93.76312893,6.126019932,23.28207838,muskmelon
108,22,47,83.36382219,91.72742702,6.161123579,25.1290048,muskmelon
82,13,52,80.80763083,94.86907886,6.442810053,26.51924782,muskmelon
120,23,55,82.12087045,91.60666594,6.732049075,26.47844429,muskmelon
110,22,47,84.25683036,91.82172592,6.243673725,24.93861254,muskmelon
95,23,45,82.08364023,90.56698742,6.266208727,21.19014526,muskmelon
106,10,49,81.90775656,92.00687531,6.350623739,20.21126747,muskmelon
99,12,52,83.65475001,94.30759855,6.002927293,22.21807088,muskmelon
106,20,51,85.51435392,90.97015715,6.342573112,20.49035619,muskmelon
83,11,53,85.17374908,92.91778307,6.163921247999999,21.9653077,muskmelon
117,19,55,83.8456146,91.78336933,6.121745389,25.16359891,muskmelon
98,26,49,81.12264204,90.53330091,6.130160472999999,23.49535234,muskmelon
113,20,48,81.43850568,94.87679041,6.440584681,27.27899847,muskmelon
101,17,47,85.089225,94.72981338,6.185053234,26.30820876,muskmelon
98,7,45,82.02491254,92.51054946,6.157724816,26.85422624,muskmelon
93,22,48,84.4256073,91.52291141,6.776987974,21.90440445,muskmelon
95,21,47,82.27605619,93.56161439,6.431970877,20.66127836,muskmelon
109,12,48,85.02389146,92.12534736,6.708743843,20.76212031,muskmelon
118,12,47,82.34370102,92.17444796,6.010739645,28.94766949,muskmelon
100,14,49,85.07989324,91.07574233,6.365956657999999,26.01909355,muskmelon
89,9,47,85.04881266,90.77069618,6.6683827660000015,28.75226067,muskmelon
95,16,46,80.7381077,90.14362622,6.74669542,24.4514648,muskmelon
95,7,45,81.14015475,90.80015308,6.031665834,25.09484511,muskmelon
87,6,45,85.68912909,90.79007335,6.40077205,22.84203589,muskmelon
93,20,50,85.87510245,93.22980899,6.4487926889999985,24.34814338,muskmelon
84,29,49,85.89828502,93.90741192,6.251420275,20.39020503,muskmelon
111,5,47,82.4595163,91.47355778,6.2744528110000015,21.17924769,muskmelon
111,5,52,85.7917499,94.0371147,6.135996372,21.0000988,muskmelon
111,15,54,81.87050714,92.91185695,6.194090172,22.06207161,muskmelon
89,11,47,85.61685209,94.65343534,6.327822962000001,27.8659442,muskmelon
110,15,48,83.44075991,92.86597437,6.2125672110000005,27.598717800000006,muskmelon
95,30,52,85.06525858,90.33698678,6.640470862999999,26.0365768,muskmelon
115,12,52,81.52686037,94.96218673,6.685553129,21.01796432,muskmelon
120,25,50,82.4982397,94.81637388,6.327210469,21.84869328,muskmelon
102,11,45,84.25701214,93.12603235,6.35544263,24.15591199,muskmelon
94,5,55,83.45383682,91.89216849,6.0856823439999985,26.88372572,muskmelon
84,18,46,80.75854425,93.42402083,6.781050372999999,25.32159689,muskmelon
107,22,54,82.39301118,90.84660317,6.630301421,21.61893763,muskmelon
80,18,52,82.17171385,91.14849627,6.484799661,24.05207925,muskmelon
86,18,45,84.13855817,90.71832938,6.566759102000001,22.25838137,muskmelon
113,28,48,83.97906834,92.48839665,6.170520517999999,24.44267592,muskmelon
115,18,53,84.50693767,94.19790371,6.0124803510000016,22.06994464,muskmelon
82,20,54,84.81260457,90.01506395,6.541150335,21.44532907,muskmelon
98,22,47,84.33077578,91.91533173,6.341400922,28.83568362,muskmelon
117,25,54,83.62896739,92.50969311,6.1506863639999985,29.11187663,muskmelon
83,15,49,84.06870643,91.39356832,6.438008152999999,23.20076686,muskmelon
120,16,51,82.39823299,91.64193051,6.547041902999999,23.28618248,muskmelon
111,5,50,81.66830135,91.79742953,6.399891457000001,24.84266123,muskmelon
85,21,47,85.77195939,90.60932469,6.186770318,24.69720481,muskmelon
90,23,54,83.40534437,90.45773041,6.159020864,27.26588346,muskmelon
99,29,55,84.54881651,91.46241065,6.660954816,26.48240255,muskmelon
102,11,47,82.37805771,92.78226196,6.5049069789999985,27.14509034,muskmelon
80,18,51,82.49685267,91.81758779,6.706053225,20.76582087,muskmelon
87,21,52,81.23113328,94.29119509999998,6.067665497999999,27.21244021,muskmelon
114,8,52,84.81345994,94.5513539,6.419083092,28.22908103,muskmelon
99,6,46,83.50655245,94.22253035,6.39637861,28.98574189,muskmelon
89,25,50,80.68754368,91.34685096,6.375923383,25.08146686,muskmelon
96,13,55,85.1495549,94.57459443,6.700337732,21.13545688,muskmelon
82,26,47,83.30749513,93.46806467,6.565312652999999,24.20007242,muskmelon
106,21,52,84.01241458,94.78993038,6.286515359,23.0362503,muskmelon
90,15,52,80.68869414,91.3821731,6.448061578,23.65747461,muskmelon
106,16,54,84.12832193,91.69532178,6.585872508,24.7458198,muskmelon
24,128,196,72.95159817,90.69489172,5.521466996,110.4317855,apple
7,144,197,74.92892252,94.34814995,6.133220586,114.0512495,apple
14,128,205,72.69441778,94.58900601,6.226289556,116.0396587,apple
8,120,201,70.13601354,91.13435689,6.321152192,122.233323,apple
20,129,201,74.13880471,91.69913296,5.587905967,116.07779309999998,apple
32,137,204,73.14811929,93.12859895,5.824151692999999,117.7296726,apple
27,139,205,72.47125476,93.40819246,5.7721799460000005,105.5473627,apple
0,123,205,71.64995725,92.96129462,5.790993052,121.1349176,apple
22,144,196,71.44144365,91.68748063,6.4992268210000015,117.0761277,apple
1,124,199,74.67906436,93.27392415,5.658473817000001,112.66765890000002,apple
30,122,197,70.48012377,92.72043743,5.573241391,106.1417017,apple
29,121,196,73.12735099,94.32130209,6.079497202000001,123.5977843,apple
13,126,204,73.5969677,92.79630809,6.3831802710000005,108.183792,apple
9,139,199,73.85415471,94.54128292,5.867420996,105.3558408,apple
0,133,200,74.61117948,90.4935574,5.708418722,104.2298028,apple
30,143,199,74.78386794,90.59810302,5.7983508000000015,102.2648546,apple
36,140,198,74.01895522,91.47684705,6.28188384,104.4267991,apple
37,137,199,72.75103594,90.18451645,5.697945522,108.3405879,apple
33,121,203,72.42254139,94.76285385,5.6059340870000005,114.8407725,apple
7,144,195,73.33499259,93.58065995,5.85648105,104.64729859999998,apple
35,128,205,69.9309219,93.56585985,6.041053829,107.8737015,apple
29,128,198,72.39335038,92.70785115,5.685062404,121.4977331,apple
2,143,196,72.88288354,90.45261746,5.669489065,109.8852597,apple
34,140,198,71.06750537,93.44006288,5.751707342,115.1781396,apple
29,144,204,72.37984132,92.48667725,5.800448951,119.1025189,apple
32,141,203,70.26693894,92.84416234,5.821347769,109.06584709999998,apple
13,144,197,73.25882708,94.89613443,6.28022267,105.6941544,apple
25,143,198,73.06182565,91.51861705,6.027314401,107.855225,apple
9,137,200,70.01873728,90.6878768,5.636687393,102.8017203,apple
6,144,198,70.0066161,90.31528693,5.559363609,104.5086618,apple
37,126,196,74.47995082,90.97597665,5.596449493,107.17281909999998,apple
2,120,203,73.62774774,94.71203306,5.8934929989999985,108.62118329999998,apple
11,143,197,73.37226033,93.3204487,5.875718516,122.1952483,apple
10,141,201,71.82786897,90.97818277,6.386021424,104.5412275,apple
24,142,202,72.56803509,91.48135786,5.710819862,101.8474768,apple
23,138,195,72.48371187,91.70292746,5.7959857160000015,124.3915101,apple
18,125,204,72.23986686,94.47811755,6.046673619,116.7366261,apple
13,121,196,71.9726178,93.50574163,6.443382913,120.1593771,apple
26,122,202,72.40130578,94.73763514,5.617227184,107.1843273,apple
28,123,202,72.97957452,92.12438519,6.442289294,120.4359949,apple
26,121,201,71.94396942,90.02575116,6.162034371,112.3126628,apple
21,137,196,74.50145636,91.70293849,5.812781806,123.5900822,apple
21,135,198,74.94956697,94.92048112,5.7650151260000015,105.0241329,apple
5,144,205,70.55919016,92.62665309,6.184922574,102.8045658,apple
2,123,205,72.25932655,90.78572467,5.739652177000001,124.9831618,apple
15,133,199,75.1943511,91.61001707,5.8247786360000005,117.6102915,apple
31,130,198,71.24233707,92.73446667,5.554823557000001,120.05866709999998,apple
25,143,200,74.84785419,92.80441624,6.024248787,100.6192543,apple
16,143,204,74.686555,91.53331177,5.631333387000001,121.8961665,apple
19,122,202,74.02041246,90.37981478,5.811975094,112.8954016,apple
10,125,196,72.16256597,90.03577124,5.730557448,113.0688155,apple
20,139,202,74.3036257,92.21083961,5.66999105,107.9868949,apple
28,123,198,74.23268578,91.45665004,5.682751473,111.7763395,apple
28,136,200,73.51167871,92.39544055,6.245858905,114.7399101,apple
2,131,199,72.45356922,91.22759742,6.017370134,124.2179699,apple
2,140,197,72.85604239,92.82223419,5.53456749,105.0508234,apple
27,138,201,74.60027721,93.90191078,5.952367662,105.4004751,apple
30,127,204,72.50090491,92.45878335,6.126436584,100.9343903,apple
32,145,203,74.89496599,90.84422164,6.406818518,109.5966791,apple
29,139,205,74.55456237,93.74461474,6.155939452999999,116.6912176,apple
26,126,195,70.54454862,92.99124545,5.878568981,118.3979065,apple
40,136,202,73.1348127,94.57645809999998,5.935336307999999,117.53140259999998,apple
6,124,200,73.36774571,93.84505029,5.971332179,109.5852253,apple
35,138,200,70.15837134,90.80819418,5.67130617,103.6838922,apple
17,136,196,74.96946198,90.49939035,5.882155987999999,103.0548094,apple
33,134,205,69.8657495,94.33919546,6.08551916,114.7412734,apple
16,143,197,72.71080905,93.51978375,5.90402645,116.9256766,apple
27,120,200,70.61501615,90.74531921,6.1102188260000005,116.7036582,apple
29,145,205,73.06209642,92.12992101,6.212302608,109.3383552,apple
3,141,197,71.56655341,91.12719303,6.142803397000001,115.4789148,apple
15,123,204,72.54876787,92.54780429,6.365972687999999,115.3830068,apple
5,136,195,72.24131611,91.92360477,6.264202804,107.7697413,apple
10,136,204,70.15733935,92.15595143,6.276198595,105.8554351,apple
7,141,195,74.98624244,93.45067555,5.514253142,104.9116663,apple
